epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,6290.63,0.53203,0.50478,0.93126,0.89532,0.88919,0.93158,0.7613,0.77502,0.46762,1.07076,0.0007435,0.0007435,0.0007435
189,6329.28,0.5277,0.49953,0.93005,0.90741,0.87923,0.93148,0.76288,0.77529,0.46693,1.06881,0.000694,0.000694,0.000694
190,6365.23,0.52689,0.49606,0.93049,0.88371,0.90139,0.93238,0.76718,0.77418,0.46562,1.06762,0.0006445,0.0006445,0.0006445
191,14743.1,0.49536,0.38497,0.91318,0.89158,0.8958,0.93133,0.76174,0.77536,0.46762,1.06769,0.000595,0.000595,0.000595
192,14777.1,0.47662,0.36296,0.90002,0.89302,0.89803,0.93329,0.76289,0.77473,0.46935,1.06555,0.0005455,0.0005455,0.0005455
193,14810.6,0.46919,0.35392,0.90216,0.8863,0.90317,0.93127,0.76027,0.77324,0.47136,1.06277,0.000496,0.000496,0.000496
194,14843.8,0.46211,0.35399,0.89836,0.88671,0.90437,0.93201,0.76123,0.77283,0.4719,1.06245,0.0004465,0.0004465,0.0004465
195,14877.6,0.45993,0.34356,0.8967,0.88453,0.90094,0.9307,0.75996,0.77186,0.46987,1.06403,0.000397,0.000397,0.000397
196,14910.9,0.4612,0.34479,0.89655,0.89475,0.89241,0.93065,0.76057,0.77227,0.46908,1.06651,0.0003475,0.0003475,0.0003475
197,14944.3,0.4561,0.34383,0.89849,0.88673,0.90247,0.93011,0.76161,0.77222,0.46813,1.06821,0.000298,0.000298,0.000298
198,14977.1,0.45426,0.3421,0.89687,0.88892,0.90175,0.93034,0.76202,0.77176,0.46917,1.0704,0.0002485,0.0002485,0.0002485
199,15010.6,0.45208,0.33681,0.89736,0.88951,0.89977,0.93094,0.76125,0.7712,0.46901,1.07114,0.000199,0.000199,0.000199
200,15043.9,0.4505,0.33432,0.89097,0.88949,0.90186,0.93135,0.76179,0.77117,0.47024,1.07208,0.0001495,0.0001495,0.0001495
